responses,correct,direction,categories,match,rot1,rot2,known,trial,block,threshold
-1,0,1,0,1,0.7854,0.7854,0,23,2,125.61
-1,1,4,0,0,3.1416,2.7489,0,24,2,125.61
-1,1,0,0,0,0,-1.1781,1,0,0,125.61
1,1,4,0,1,3.1416,3.1416,1,1,0,125.61
1,1,1,0,1,0.7854,0.7854,1,2,0,125.61
-1,1,6,0,0,4.7124,5.4978,1,3,0,125.61
-1,1,3,0,0,2.3562,1.5708,1,4,0,125.61
1,1,2,0,1,1.5708,1.5708,1,5,0,125.61
1,1,5,0,1,3.927,3.927,1,6,0,125.61
1,0,7,0,0,5.4978,4.7124,1,7,0,125.61
-1,1,0,0,0,0,1.1781,1,8,0,125.61
1,1,5,0,1,3.927,3.927,1,9,0,125.61
1,1,6,0,1,4.7124,4.7124,1,10,0,125.61
1,0,4,0,0,3.1416,3.5343,1,11,0,125.61
-1,1,1,0,0,0.7854,1.1781,1,12,0,125.61
1,1,2,0,1,1.5708,1.5708,1,13,0,125.61
1,1,7,0,1,5.4978,5.4978,1,14,0,125.61
-1,1,3,0,0,2.3562,1.1781,1,15,0,125.61
-1,0,6,0,1,4.7124,4.7124,1,16,0,125.61
-1,1,2,0,0,1.5708,1.1781,1,17,0,125.61
1,1,4,0,1,3.1416,3.1416,1,18,0,125.61
-1,1,0,0,0,0,0.3927,1,19,0,125.61
1,1,5,0,1,3.927,3.927,1,20,0,125.61
-1,1,3,0,0,2.3562,3.1416,1,21,0,125.61
1,0,7,0,0,5.4978,5.1051,1,22,0,125.61
-1,0,1,0,1,0.7854,0.7854,1,23,0,125.61
1,1,3,0,1,2.3562,2.3562,1,24,0,125.61
