responses,correct,direction,categories,match,rot1,rot2,known,trial,block,threshold
1,1,1,0,1,0.7854,0.7854,0,13,1,56.859
1,1,5,0,1,3.927,3.927,0,14,1,56.859
1,0,3,0,0,2.3562,1.9635,0,15,1,56.859
-1,1,5,0,0,3.927,5.1051,0,16,1,56.859
1,1,2,0,1,1.5708,1.5708,0,17,1,56.859
1,1,4,0,1,3.1416,3.1416,0,18,1,56.859
-1,1,0,0,0,0,-1.1781,0,19,1,56.859
-1,1,6,0,0,4.7124,5.1051,0,20,1,56.859
1,1,3,0,1,2.3562,2.3562,0,21,1,56.859
-1,1,1,0,0,0.7854,1.9635,0,22,1,56.859
1,1,7,0,1,5.4978,5.4978,0,23,1,56.859
1,0,5,0,0,3.927,4.3197,0,24,1,56.859
1,1,6,0,1,4.7124,4.7124,0,0,2,56.859
-1,1,1,0,0,0.7854,1.1781,0,1,2,56.859
1,1,7,0,1,5.4978,5.4978,0,2,2,56.859
-1,1,0,0,0,0,0.7854,0,3,2,56.859
1,1,5,0,1,3.927,3.927,0,4,2,56.859
-1,1,3,0,0,2.3562,1.1781,0,5,2,56.859
-1,1,4,0,0,3.1416,2.7489,0,6,2,56.859
-1,0,2,0,1,1.5708,1.5708,0,7,2,56.859
-1,1,4,0,0,3.1416,3.927,0,8,2,56.859
1,1,0,0,1,0,0,0,9,2,56.859
1,1,2,0,1,1.5708,1.5708,0,10,2,56.859
-1,1,1,0,0,0.7854,1.1781,0,11,2,56.859
1,0,7,0,0,5.4978,5.1051,0,12,2,56.859
1,1,5,0,1,3.927,3.927,0,13,2,56.859
-1,1,3,0,0,2.3562,2.7489,0,14,2,56.859
1,1,6,0,1,4.7124,4.7124,0,15,2,56.859
1,1,1,0,1,0.7854,0.7854,0,16,2,56.859
-1,1,2,0,0,1.5708,0.7854,0,17,2,56.859
-1,1,3,0,0,2.3562,1.1781,0,18,2,56.859
-1,0,7,0,1,5.4978,5.4978,0,19,2,56.859
-1,0,5,0,1,3.927,3.927,0,20,2,56.859
-1,1,4,0,0,3.1416,3.927,0,21,2,56.859
-1,0,6,0,1,4.7124,4.7124,0,22,2,56.859
-1,1,0,0,0,0,-0.7854,0,23,2,56.859
-1,0,3,0,1,2.3562,2.3562,0,24,2,56.859
1,1,1,0,1,0.7854,0.7854,1,0,0,56.859
-1,1,6,0,0,4.7124,5.4978,1,1,0,56.859
-1,1,0,0,0,0,-0.7854,1,2,0,56.859
1,1,2,0,1,1.5708,1.5708,1,3,0,56.859
1,1,5,0,1,3.927,3.927,1,4,0,56.859
-1,1,7,0,0,5.4978,4.3197,1,5,0,56.859
1,1,3,0,1,2.3562,2.3562,1,6,0,56.859
-1,1,4,0,0,3.1416,3.927,1,7,0,56.859
1,1,3,0,1,2.3562,2.3562,1,8,0,56.859
-1,1,4,0,0,3.1416,1.9635,1,9,0,56.859
1,1,2,0,1,1.5708,1.5708,1,10,0,56.859
-1,1,5,0,0,3.927,5.1051,1,11,0,56.859
1,1,1,0,1,0.7854,0.7854,1,12,0,56.859
-1,1,6,0,0,4.7124,5.1051,1,13,0,56.859
1,1,7,0,1,5.4978,5.4978,1,14,0,56.859
-1,1,0,0,0,0,-0.3927,1,15,0,56.859
1,1,3,0,1,2.3562,2.3562,1,16,0,56.859
-1,1,4,0,0,3.1416,1.9635,1,17,0,56.859
1,1,0,0,1,0,0,1,18,0,56.859
-1,1,7,0,0,5.4978,4.3197,1,19,0,56.859
1,1,6,0,1,4.7124,4.7124,1,20,0,56.859
-1,1,2,0,0,1.5708,0.7854,1,21,0,56.859
1,1,1,0,1,0.7854,0.7854,1,22,0,56.859
-1,1,5,0,0,3.927,5.1051,1,23,0,56.859
1,1,5,0,1,3.927,3.927,1,24,0,56.859
