responses,correct,direction,categories,match,rot1,rot2,known,trial,block,threshold
-1,1,5,0,0,3.927,2.7489,0,8,1,9.2848
1,1,0,0,1,0,0,0,9,1,9.2848
1,1,3,0,1,2.3562,2.3562,0,10,1,9.2848
-1,1,6,0,0,4.7124,3.927,0,11,1,9.2848
1,1,2,0,1,1.5708,1.5708,0,12,1,9.2848
-1,1,1,0,0,0.7854,0,0,13,1,9.2848
1,1,7,0,1,5.4978,5.4978,0,14,1,9.2848
-1,1,4,0,0,3.1416,3.927,0,15,1,9.2848
-1,1,7,0,0,5.4978,4.3197,0,16,1,9.2848
1,1,5,0,1,3.927,3.927,0,17,1,9.2848
-1,1,6,0,0,4.7124,3.927,0,18,1,9.2848
1,1,2,0,1,1.5708,1.5708,0,19,1,9.2848
1,0,3,0,0,2.3562,1.9635,0,20,1,9.2848
1,1,4,0,1,3.1416,3.1416,0,21,1,9.2848
-1,1,0,0,0,0,-1.1781,0,22,1,9.2848
1,1,1,0,1,0.7854,0.7854,0,23,1,9.2848
-1,1,2,0,0,1.5708,2.3562,0,24,1,9.2848
-1,1,4,0,0,3.1416,3.5343,0,0,2,9.2848
1,1,2,0,1,1.5708,1.5708,0,1,2,9.2848
-1,1,5,0,0,3.927,5.1051,0,2,2,9.2848
1,1,7,0,1,5.4978,5.4978,0,3,2,9.2848
1,1,0,0,1,0,0,0,4,2,9.2848
-1,1,1,0,0,0.7854,-0.3927,0,5,2,9.2848
-1,1,3,0,0,2.3562,1.1781,0,6,2,9.2848
1,1,6,0,1,4.7124,4.7124,0,7,2,9.2848
1,1,6,0,1,4.7124,4.7124,0,8,2,9.2848
-1,1,2,0,0,1.5708,2.3562,0,9,2,9.2848
-1,1,4,0,0,3.1416,2.3562,0,10,2,9.2848
1,1,1,0,1,0.7854,0.7854,0,11,2,9.2848
-1,1,5,0,0,3.927,3.1416,0,12,2,9.2848
1,1,7,0,1,5.4978,5.4978,0,13,2,9.2848
-1,1,3,0,0,2.3562,1.9635,0,14,2,9.2848
1,1,0,0,1,0,0,0,15,2,9.2848
-1,1,1,0,0,0.7854,1.9635,0,16,2,9.2848
1,1,2,0,1,1.5708,1.5708,0,17,2,9.2848
-1,1,3,0,0,2.3562,2.7489,0,18,2,9.2848
1,1,4,0,1,3.1416,3.1416,0,19,2,9.2848
-1,1,7,0,0,5.4978,6.6759,0,20,2,9.2848
1,1,6,0,1,4.7124,4.7124,0,21,2,9.2848
-1,1,0,0,0,0,-0.3927,0,22,2,9.2848
1,1,5,0,1,3.927,3.927,0,23,2,9.2848
1,1,2,0,1,1.5708,1.5708,0,24,2,9.2848
1,1,4,0,1,3.1416,3.1416,1,0,0,9.2848
-1,1,3,0,0,2.3562,3.1416,1,1,0,9.2848
-1,1,6,0,0,4.7124,3.927,1,2,0,9.2848
1,1,1,0,1,0.7854,0.7854,1,3,0,9.2848
-1,1,2,0,0,1.5708,0.3927,1,4,0,9.2848
1,1,0,0,1,0,0,1,5,0,9.2848
1,1,5,0,1,3.927,3.927,1,6,0,9.2848
-1,1,7,0,0,5.4978,5.8905,1,7,0,9.2848
1,1,4,0,1,3.1416,3.1416,1,8,0,9.2848
-1,1,2,0,0,1.5708,2.3562,1,9,0,9.2848
-1,1,6,0,0,4.7124,3.5343,1,10,0,9.2848
1,1,5,0,1,3.927,3.927,1,11,0,9.2848
-1,1,0,0,0,0,-1.1781,1,12,0,9.2848
1,1,1,0,1,0.7854,0.7854,1,13,0,9.2848
-1,1,3,0,0,2.3562,2.7489,1,14,0,9.2848
-1,0,7,0,1,5.4978,5.4978,1,15,0,9.2848
1,1,2,0,1,1.5708,1.5708,1,16,0,9.2848
-1,1,7,0,0,5.4978,6.6759,1,17,0,9.2848
1,1,6,0,1,4.7124,4.7124,1,18,0,9.2848
-1,1,1,0,0,0.7854,1.1781,1,19,0,9.2848
-1,1,0,0,0,0,1.1781,1,20,0,9.2848
1,1,4,0,1,3.1416,3.1416,1,21,0,9.2848
-1,1,3,0,0,2.3562,1.1781,1,22,0,9.2848
1,1,5,0,1,3.927,3.927,1,23,0,9.2848
1,1,2,0,1,1.5708,1.5708,1,24,0,9.2848
